17.0206,0
-23.0314,1
-29.052,2
-32.5738,3
-35.0726,4
-37.0108,5
-38.5944,6
-39.9334,7
-41.0932,8
-42.1163,9
-43.0314,10
-43.8593,11
-44.615,12
-45.3103,13
-45.954,14
-46.5532,15
-47.1138,16
-47.6404,17
-48.1369,18
-48.6065,19
-49.052,20
-49.4758,21
-49.8799,22
-50.266,23
-50.6356,24
-50.9902,25
-51.3309,26
-51.6587,27
-51.9746,28
-52.2794,29
-52.5738,30
-52.8586,31
-53.1344,32
-53.4017,33
-53.661,34
-53.9128,35
-54.1575,36
-54.3954,37
-54.6271,38
-54.8527,39
-55.0726,40
-55.2871,41
-55.4964,42
-55.7008,43
-55.9005,44
-56.0957,45
-56.2866,46
-56.4734,47
-56.6562,48
-56.8353,49
-57.0108,50
-57.1828,51
-57.3515,52
-57.5169,53
-57.6793,54
-57.8387,55
-57.9952,56
-58.1489,57
-58.3,58
-58.4484,59
-58.5944,60
-58.738,61
-58.8792,62
-59.0182,63
-59.155,64
-59.2897,65
-59.4223,66
-59.5529,67
-59.6816,68
-59.8084,69
-59.9334,70
-60.0566,71
-60.1781,72
-60.2979,73
-60.416,74
-60.5326,75
-60.6477,76
-60.7612,77
-60.8733,78
-60.9839,79
-61.0932,80
-61.2011,81
-61.3077,82
-61.413,83
-61.517,84
-61.6198,85
-61.7214,86
-61.8218,87
-61.9211,88
-62.0192,89
-62.1163,90
-62.2122,91
-62.3072,92
-62.4011,93
-62.494,94
-62.5859,95
-62.6768,96
-62.7668,97
-62.8559,98
-62.9441,99
-63.0314,100
-63.1523,101
-63.3234,102
-63.4929,103
-63.6607,104
-63.827,105
-63.9916,106
-64.1548,107
-64.3164,108
-64.4765,109
-64.6351,110
-64.7923,111
-64.9481,112
-65.1025,113
-65.2556,114
-65.4073,115
-65.5577,116
-65.7068,117
-65.8547,118
-66.0013,119
-66.1466,120
-66.2908,121
-66.4338,122
-66.5756,123
-66.7163,124
-66.8558,125
-66.9942,126
-67.1315,127
-67.2678,128
-67.403,129
-67.5371,130
-67.6703,131
-67.8024,132
-67.9335,133
-68.0636,134
-68.1928,135
-68.321,136
-68.4482,137
-68.5746,138
-68.7,139
-68.8245,140
-68.9482,141
-69.0709,142
-69.1928,143
-69.3139,144
-69.4341,145
-69.5535,146
-69.6721,147
-69.7899,148
-69.9069,149
-70.0231,150
-70.1385,151
-70.2531,152
-70.3671,153
-70.4802,154
-70.5927,155
-70.7044,156
-70.8154,157
-70.9257,158
-71.0353,159
-71.1442,160
-71.2524,161
-71.36,162
-71.4669,163
-71.5732,164
-71.6788,165
-71.7837,166
-71.8881,167
-71.9918,168
-72.0949,169
-72.1974,170
-72.2992,171
-72.4005,172
-72.5012,173
-72.6014,174
-72.7009,175
-72.7999,176
-72.8983,177
-72.9962,178
-73.0935,179
-73.1903,180
-73.2865,181
-73.3823,182
-73.4774,183
-73.5721,184
-73.6663,185
-73.7599,186
-73.8531,187
-73.9457,188
-74.0379,189
-74.1295,190
-74.2207,191
-74.3114,192
-74.4017,193
-74.4915,194
-74.5808,195
-74.6696,196
-74.758,197
-74.846,198
-74.9335,199
-75.0206,200
-75.1072,201
-75.1935,202
-75.2792,203
-75.3646,204
-75.4496,205
-75.5341,206
-75.6182,207
-75.7019,208
-75.7853,209
-75.8682,210
-75.9507,211
-76.0328,212
-76.1146,213
-76.196,214
-76.2769,215
-76.3576,216
-76.4378,217
-76.5177,218
-76.5972,219
-76.6763,220
-76.7551,221
-76.8335,222
-76.9116,223
-76.9893,224
-77.0667,225
-77.1437,226
-77.2204,227
-77.2968,228
-77.3728,229
-77.4485,230
-77.5239,231
-77.5989,232
-77.6736,233
-77.748,234
-77.8221,235
-77.8959,236
-77.9693,237
-78.0425,238
-78.1153,239
-78.1878,240
-78.2601,241
-78.332,242
-78.4037,243
-78.475,244
-78.546,245
-78.6168,246
-78.6873,247
-78.7575,248
-78.8274,249
-78.897,250
-78.9663,251
-79.0354,252
-79.1042,253
-79.1727,254
-79.241,255
-79.309,256
-79.3767,257
-79.4442,258
-79.5114,259
-79.5783,260
-79.645,261
-79.7115,262
-79.7776,263
-79.8436,264
-79.9092,265
-79.9747,266
-80.0399,267
-80.1048,268
-80.1695,269
-80.234,270
-80.2982,271
-80.3622,272
-80.4259,273
-80.4894,274
-80.5527,275
-80.6158,276
-80.6786,277
-80.7412,278
-80.8036,279
-80.8657,280
-80.9277,281
-80.9894,282
-81.0509,283
-81.1121,284
-81.1732,285
-81.234,286
-81.2947,287
-81.3551,288
-81.4153,289
-81.4753,290
-81.5351,291
-81.5947,292
-81.6541,293
-81.7133,294
-81.7723,295
-81.8311,296
-81.8897,297
-81.9481,298
-82.0062,299
-82.0643,300
-82.1221,301
-82.1797,302
-82.2371,303
-82.2943,304
-82.3514,305
-82.4083,306
-82.4649,307
-82.5214,308
-82.5777,309
-82.6339,310
-82.6898,311
-82.7456,312
-82.8012,313
-82.8566,314
-82.9118,315
-82.9669,316
-83.0218,317
-83.0765,318
-83.131,319
-83.1854,320
-83.2396,321
-83.2936,322
-83.3475,323
-83.4012,324
-83.4547,325
-83.5081,326
-83.5613,327
-83.6144,328
-83.6672,329
-83.72,330
-83.7725,331
-83.8249,332
-83.8772,333
-83.9293,334
-83.9812,335
-84.033,336
-84.0846,337
-84.1361,338
-84.1874,339
-84.2386,340
-84.2896,341
-84.3404,342
-84.3912,343
-84.4417,344
-84.4922,345
-84.5424,346
-84.5926,347
-84.6426,348
-84.6924,349
-84.7421,350
