17.0206,0
-24.8852,1
-26.2309,2
-34.1722,3
-34.0704,4
-43.0015,5
-33.8764,6
-37.9016,7
-53.8737,8
-39.8407,9
-37.8353,10
-38.4458,11
-40.4121,12
-43.4599,13
-47.8413,14
-54.9608,15
-69.5922,16
-56.0341,17
-51.473,18
-49.162,19
-47.8089,20
-46.9791,21
-46.4733,22
-46.1835,23
-46.0448,24
-46.0154,25
-46.067,26
-46.1795,27
-46.3386,28
-46.5333,29
-46.7557,30
-46.9995,31
-47.2597,32
-47.5326,33
-47.8152,34
-48.1049,35
-48.3998,36
-48.6985,37
-48.9994,38
-49.3017,39
-49.6045,40
-49.907,41
-50.2087,42
-50.5092,43
-50.8079,44
-51.1047,45
-51.3993,46
-51.6914,47
-51.9809,48
-52.2677,49
-52.5517,50
-52.8328,51
-53.1109,52
-53.386,53
-53.6581,54
-53.9272,55
-54.1932,56
-54.4562,57
-54.7162,58
-54.9732,59
-55.2273,60
-55.4784,61
-55.7265,62
-55.9719,63
-56.2143,64
-56.454,65
-56.691,66
-56.9252,67
-57.1567,68
-57.3856,69
-57.612,70
-57.8357,71
-58.057,72
-58.2758,73
-58.4922,74
-58.7063,75
-58.9179,76
-59.1273,77
-59.3345,78
-59.5394,79
-59.7422,80
-59.9428,81
-60.1413,82
-60.3378,83
-60.5323,84
-60.7247,85
-60.9152,86
-61.1038,87
-61.2906,88
-61.4754,89
-61.6585,90
-61.8398,91
-62.0193,92
-62.1971,93
-62.3732,94
-62.5476,95
-62.7204,96
-62.8916,97
-63.0612,98
-63.2293,99
-63.3958,100
-63.5609,101
-63.7244,102
-63.8865,103
-64.0472,104
-64.2065,105
-64.3644,106
-64.5209,107
-64.6761,108
-64.83,109
-64.9826,110
-65.1339,111
-65.2839,112
-65.4328,113
-65.5804,114
-65.7268,115
-65.872,116
-66.0161,117
-66.159,118
-66.3008,119
-66.4415,120
-66.5811,121
-66.7196,122
-66.8571,123
-66.9935,124
-67.1289,125
-67.2632,126
-67.3966,127
-67.529,128
-67.6604,129
-67.7908,130
-67.9203,131
-68.0489,132
-68.1766,133
-68.3033,134
-68.4292,135
-68.5541,136
-68.6782,137
-68.8015,138
-68.9239,139
-69.0454,140
-69.1662,141
-69.2861,142
-69.4052,143
-69.5235,144
-69.6411,145
-69.7579,146
-69.8739,147
-69.9891,148
-70.1036,149
-70.2174,150
-70.3305,151
-70.4428,152
-70.5544,153
-70.6654,154
-70.7756,155
-70.8851,156
-70.994,157
-71.1022,158
-71.2098,159
-71.3167,160
-71.423,161
-71.5286,162
-71.6336,163
-71.738,164
-71.8418,165
-71.9449,166
-72.0475,167
-72.1495,168
-72.2509,169
-72.3517,170
-72.4519,171
-72.5516,172
-72.6507,173
-72.7492,174
-72.8473,175
-72.9447,176
-73.0417,177
-73.1381,178
-73.2339,179
-73.3293,180
-73.4241,181
-73.5185,182
-73.6123,183
-73.7056,184
-73.7985,185
-73.8908,186
-73.9827,187
-74.0741,188
-74.165,189
-74.2555,190
-74.3455,191
-74.435,192
-74.5241,193
-74.6127,194
-74.7009,195
-74.7887,196
-74.876,197
-74.9629,198
-75.0493,199
-75.1354,200
-75.221,201
-75.3062,202
-75.391,203
-75.4753,204
-75.5593,205
-75.6429,206
-75.7261,207
-75.8088,208
-75.8912,209
-75.9733,210
-76.0549,211
-76.1361,212
-76.217,213
-76.2975,214
-76.3777,215
-76.4574,216
-76.5369,217
-76.6159,218
-76.6946,219
-76.773,220
-76.851,221
-76.9286,222
-77.0059,223
-77.0829,224
-77.1595,225
-77.2358,226
-77.3118,227
-77.3875,228
-77.4628,229
-77.5378,230
-77.6124,231
-77.6868,232
-77.7609,233
-77.8346,234
-77.908,235
-77.9811,236
-78.0539,237
-78.1265,238
-78.1987,239
-78.2706,240
-78.3422,241
-78.4135,242
-78.4846,243
-78.5553,244
-78.6258,245
-78.696,246
-78.7659,247
-78.8355,248
-78.9049,249
-78.9739,250
-79.0427,251
-79.1113,252
-79.1796,253
-79.2476,254
-79.3153,255
-79.3828,256
-79.45,257
-79.517,258
-79.5837,259
-79.6501,260
-79.7163,261
-79.7823,262
-79.848,263
-79.9134,264
-79.9786,265
-80.0436,266
-80.1083,267
-80.1728,268
-80.2371,269
-80.3011,270
-80.3649,271
-80.4284,272
-80.4918,273
-80.5549,274
-80.6177,275
-80.6804,276
-80.7428,277
-80.805,278
-80.867,279
-80.9287,280
-80.9903,281
-81.0516,282
-81.1127,283
-81.1736,284
-81.2343,285
-81.2947,286
-81.355,287
-81.4151,288
-81.4749,289
-81.5346,290
-81.594,291
-81.6533,292
-81.7123,293
-81.7711,294
-81.8298,295
-81.8882,296
-81.9465,297
-82.0045,298
-82.0624,299
-82.1201,300
-82.1776,301
-82.2349,302
-82.292,303
-82.3489,304
-82.4057,305
-82.4622,306
-82.5186,307
-82.5748,308
-82.6308,309
-82.6866,310
-82.7423,311
-82.7977,312
-82.853,313
-82.9082,314
-82.9631,315
-83.0179,316
-83.0725,317
-83.127,318
-83.1812,319
-83.2353,320
-83.2893,321
-83.343,322
-83.3966,323
-83.4501,324
-83.5033,325
-83.5565,326
-83.6094,327
-83.6622,328
-83.7148,329
-83.7673,330
-83.8196,331
-83.8718,332
-83.9238,333
-83.9756,334
-84.0273,335
-84.0789,336
-84.1303,337
-84.1815,338
-84.2326,339
-84.2835,340
-84.3343,341
-84.385,342
-84.4355,343
-84.4858,344
-84.536,345
-84.5861,346
-84.636,347
-84.6858,348
-84.7354,349
-84.7849,350
