-47.1934 5
-29.6933 5
-53.6462 5
-34.3688 5
-47.3261 10
-48.9723 10
-42.6175 10
-39.3888 10
-48.4122 10
-42.5144 10
-47.432 10
-43.3387 10
-49.4529 10
-52.0896 10
-41.5068 10
-43.2369 10
-38.6871 10
-46.3239 10
-39.1077 10
-52.9988 10
-53.205 10
-49.763 10
-48.3914 10
-41.6882 10
-43.6657 10
-42.679 10
-46.576 10
-48.0718 10
-52.3033 10
-47.4246 10
-40.4596 10
-48.9171 10
-40.1359 10
-36.5829 10
-42.1866 10
-39.5383 10
-42.6023 10
-39.7706 10
-38.5865 10
-42.572 10
-49.7989 10
-43.0866 10
-51.3767 10
-36.0094 10
-52.9245 10
-53.129 10
-43.2495 10
-45.2483 10
-44.4175 10
-49.6844 10
-38.7304 10
-39.3426 10
-45.1213 10
-37.4951 10
-45.7924 10
-41.1724 10
-58.014 10
-58.031 10
-47.2298 10
-39.4113 10
-53.0155 10
-48.6071 10
-45.3405 10
-42.9925 10
-54.0909 10
-39.049 10
-39.1525 10
-38.6257 10
-48.0535 10
-40.5887 10
-44.3816 10
-42.787 10
-44.615 10
-52.8937 10
-44.01 10
-38.1043 10
-52.4871 10
-39.7628 10
-37.9562 10
-50.7638 10
-39.9036 10
-43.9451 10
-38.8476 10
-42.4873 10
-47.7888 10
-47.3666 10
-37.928 10
-39.7297 10
-40.0901 10
-40.584 10
-42.8037 10
-45.8571 10
-40.402 10
-51.5263 10
-45.5873 10
-40.2373 10
-43.9971 10
-41.3477 10
-41.8279 10
-54.7623 10
-41.222 10
-37.4581 10
-45.8951 10
-46.1238 10
-54.9329 15
-44.9399 15
-49.9235 15
-48.4305 15
-58.2526 15
-47.6659 15
-57.2772 15
-44.6374 15
-53.4921 15
-61.3778 15
-53.2244 15
-39.2564 15
-56.3272 15
-43.7648 15
-49.9087 15
-47.0777 15
-44.9833 15
-52.1408 15
-43.6035 15
-47.4742 15
-48.824 15
-44.201 15
-57.9182 15
-52.0307 15
-49.0337 15
-47.2113 15
-42.2845 15
-46.8355 15
-50.1564 15
-46.2846 15
-50.3585 15
-58.8007 15
-49.2159 15
-57.9807 15
-50.4859 15
-45.2026 15
-52.4571 15
-51.6458 15
-45.8575 15
-50.4844 15
-43.8829 15
-52.9556 15
-61.6721 15
-67.9248 15
-54.7034 15
-44.7286 15
-46.1556 15
-52.5084 15
-66.2266 15
-43.8459 15
-48.4573 15
-50.2488 15
-56.3118 15
-45.3979 15
-43.0513 15
-41.3928 15
-51.5487 15
-53.5899 15
-47.0196 15
-49.1236 15
-47.8489 15
-42.4641 15
-67.2071 15
-51.3448 15
-51.233 15
-48.7674 15
-45.4779 15
-50.4698 15
-78.4571 15
-54.1694 15
-45.1722 15
-49.3595 15
-52.2048 15
-58.6943 15
-49.2677 15
-42.4951 15
-42.2187 15
-46.3835 15
-50.541 15
-47.0095 15
-48.9326 15
-54.5233 15
-45.1559 15
-58.3202 15
-49.2237 15
-53.5668 15
-51.2334 15
-50.0192 15
-50.6505 15
-60.8563 15
-50.0159 15
-56.5728 15
-54.7834 15
-54.4461 15
-44.5402 15
-54.5702 15
-51.5815 15
-48.2745 15
-46.5583 15
-54.3736 15
-54.7556 20
-49.8037 20
-46.7981 20
-49.1062 20
-47.0343 20
-49.9824 20
-47.5294 20
-53.7949 20
-53.9827 20
-47.5531 20
-52.2877 20
-40.0848 20
-53.4582 20
-48.4861 20
-68.4925 20
-66.7454 20
-47.0566 20
-54.0394 20
-48.8789 20
-62.256 20
-52.1234 20
-51.9341 20
-58.552 20
-48.2625 20
-49.2426 20
-49.0995 20
-53.9983 20
-50.6751 20
-50.5768 20
-46.593 20
-51.7249 20
-69.0613 20
-49.2488 20
-54.6265 20
-49.652 20
-52.6094 20
-58.8904 20
-49.6452 20
-49.7784 20
-51.3542 20
-44.0809 20
-50.8057 20
-47.9098 20
-47.4895 20
-58.8213 20
-48.2816 20
-62.8761 20
-49.2741 20
-50.0415 20
-50.8772 20
-47.5811 20
-44.421 20
-51.1036 20
-45.3471 20
-45.8807 20
-48.4428 20
-67.5311 20
-52.276 20
-45.9908 20
-46.6729 20
-49.9595 20
-53.2619 20
-51.1679 20
-44.9343 20
-77.8522 20
-52.4388 20
-46.2545 20
-54.4408 20
-54.9253 20
-55.6683 20
-53.9216 20
-45.4769 20
-51.4561 20
-49.2002 20
-49.464 20
-52.7019 20
-50.8179 20
-50.2857 20
-45.6488 20
-50.0858 20
-57.2469 20
-44.9524 20
-67.1715 20
-69.2237 20
-54.0268 20
-49.1587 20
-53.3718 20
-43.0318 20
-43.7412 20
-53.4836 20
-48.7911 20
-51.5099 20
-44.9731 20
-46.7154 20
-53.047 20
-60.2015 20
-46.524 20
-49.0484 20
-44.1529 20
-54.5701 20
-52.1725 25
-62.9252 25
-55.6958 25
-53.0332 25
-55.3468 25
-52.2229 25
-52.6962 25
-48.5066 25
-56.382 25
-48.6441 25
-50.158 25
-57.9068 25
-52.3285 25
-50.2227 25
-59.0342 25
-44.0473 25
-50.4659 25
-60.0253 25
-54.9931 25
-47.8745 25
-52.8166 25
-57.285 25
-56.2595 25
-54.3597 25
-51.3441 25
-52.4958 25
-54.1525 25
-52.0981 25
-58.5324 25
-51.0604 25
-46.3049 25
-50.1552 25
-45.9865 25
-55.8852 25
-47.4074 25
-43.1533 25
-49.1462 25
-56.2403 25
-47.7828 25
-46.4325 25
-63.4756 25
-55.3868 25
-54.4915 25
-49.7597 25
-52.7703 25
-46.9169 25
-53.0217 25
-53.5591 25
-60.0249 25
-49.1362 25
-51.6552 25
-50.2972 25
-53.0349 25
-53.6227 25
-51.188 25
-52.0225 25
-49.2134 25
-56.5179 25
-54.0619 25
-51.3629 25
-53.2964 25
-57.6764 25
-48.9161 25
-54.4198 25
-45.9133 25
-56.4989 25
-44.9171 25
-49.0378 25
-55.395 25
-53.9179 25
-56.3375 25
-60.5985 25
-60.0083 25
-54.8393 25
-47.5024 25
-50.322 25
-49.1578 25
-82.9526 25
-56.5483 25
-49.7918 25
-48.755 25
-47.442 25
-53.8195 25
-50.9369 25
-47.7135 25
-48.7117 25
-49.2607 25
-57.8182 25
-46.1449 25
-50.2775 25
-55.9228 25
-53.5401 25
-51.1302 25
-52.2974 25
-56.4649 25
-48.6618 25
-56.6737 25
-50.8386 25
-45.1697 25
-54.1129 25
-51.7246 30
-54.4832 30
-54.1452 30
-46.9782 30
-55.998 30
-56.3016 30
-59.451 30
-68.13 30
-55.0865 30
-51.2943 30
-56.1735 30
-59.4409 30
-54.9849 30
-52.2417 30
-47.8648 30
-55.5462 30
-51.4912 30
-64.6524 30
-46.4305 30
-61.5534 30
-49.7491 30
-53.4812 30
-56.0177 30
-53.923 30
-49.7796 30
-48.2931 30
-57.4356 30
-50.1684 30
-52.409 30
-57.6434 30
-45.5538 30
-54.4959 30
-66.1255 30
-51.9198 30
-56.0275 30
-50.2118 30
-54.2312 30
-55.3394 30
-54.1135 30
-54.0413 30
-51.4481 30
-55.259 30
-57.6098 30
-47.9675 30
-56.8389 30
-51.8362 30
-57.0875 30
-65.7915 30
-67.8096 30
-67.7016 30
-49.8711 30
-62.479 30
-46.2911 30
-49.0068 30
-57.6477 30
-53.7388 30
-53.7755 30
-56.2985 30
-53.5012 30
-48.2586 30
-49.5759 30
-54.32 30
-53.7587 30
-60.7641 30
-47.7293 30
-52.3154 30
-48.5485 30
-49.0186 30
-49.7056 30
-54.1182 30
-53.2449 30
-60.412 30
-51.3563 30
-58.0605 30
-61.3999 30
-53.4159 30
-60.7048 30
-56.9574 30
-56.9013 30
-63.0321 30
-52.4533 30
-75.7415 30
-45.8309 30
-58.4533 30
-55.9195 30
-61.2103 30
-51.566 30
-54.4893 30
-48.9192 30
-54.8607 30
-56.9993 30
-57.8208 30
-57.7612 30
-54.9225 30
-51.1493 30
-44.8068 30
-59.6065 30
-54.0389 30
-55.72 30
-47.9989 30
-52.0778 35
-58.8612 35
-61.8164 35
-54.801 35
-55.2432 35
-54.3905 35
-53.7331 35
-53.7532 35
-59.8203 35
-51.2509 35
-55.0545 35
-51.1691 35
-47.1914 35
-58.8501 35
-54.7979 35
-66.5853 35
-49.0533 35
-54.9131 35
-47.7375 35
-55.9074 35
-55.604 35
-54.5558 35
-56.4075 35
-53.0002 35
-48.0023 35
-51.0115 35
-61.126 35
-51.9764 35
-60.395 35
-52.2758 35
-58.7927 35
-55.1856 35
-55.8464 35
-55.942 35
-57.6187 35
-50.7998 35
-56.7075 35
-56.499 35
-60.1185 35
-52.887 35
-59.7411 35
-52.7395 35
-56.3334 35
-50.5321 35
-50.1893 35
-58.9866 35
-51.1373 35
-48.65 35
-53.448 35
-54.2503 35
-58.8009 35
-51.3456 35
-53.8051 35
-51.718 35
-59.7001 35
-56.9751 35
-60.1503 35
-57.5585 35
-56.6693 35
-51.7792 35
-51.2746 35
-57.8192 35
-51.1736 35
-56.4392 35
-50.6235 35
-70.1454 35
-52.2354 35
-55.3753 35
-62.4887 35
-60.7551 35
-64.5621 35
-66.1788 35
-55.4059 35
-50.1808 35
-49.2428 35
-56.1702 35
-51.2274 35
-52.7861 35
-50.5721 35
-54.4208 35
-49.4497 35
-52.3117 35
-62.8006 35
-56.8458 35
-58.6952 35
-59.0442 35
-59.4549 35
-55.9383 35
-51.6149 35
-54.5074 35
-60.4524 35
-49.8662 35
-55.5407 35
-56.033 35
-51.905 35
-56.3859 35
-56.9074 35
-66.0795 35
-53.3698 35
-58.2103 35
-57.5316 40
-61.7435 40
-51.7016 40
-50.0731 40
-63.2406 40
-54.2937 40
-54.7144 40
-53.5575 40
-48.8084 40
-52.4666 40
-55.2275 40
-58.5573 40
-59.0216 40
-56.4346 40
-62.6398 40
-55.8492 40
-55.9392 40
-58.0295 40
-61.1263 40
-57.6094 40
-52.2813 40
-56.4236 40
-61.6215 40
-51.1218 40
-60.9261 40
-57.0472 40
-57.009 40
-55.935 40
-57.3867 40
-54.5423 40
-54.7432 40
-61.0811 40
-48.2085 40
-62.5525 40
-64.315 40
-59.1312 40
-73.5466 40
-49.5767 40
-51.2181 40
-50.2865 40
-55.5793 40
-57.5872 40
-52.7989 40
-56.9994 40
-50.9875 40
-56.5761 40
-58.512 40
-54.4253 40
-57.7884 40
-57.6574 40
-57.2444 40
-67.3445 40
-58.101 40
-61.1452 40
-56.6148 40
-55.8717 40
-56.7098 40
-53.0185 40
-58.4083 40
-60.8392 40
-60.2316 40
-58.8702 40
-51.661 40
-63.9629 40
-54.4536 40
-57.5611 40
-49.9902 40
-64.9261 40
-52.139 40
-74.1584 40
-61.1186 40
-55.5995 40
-58.406 40
-49.7884 40
-53.0285 40
-54.7088 40
-55.6527 40
-58.207 40
-60.1003 40
-80.188 40
-65.6782 40
-55.5214 40
-53.296 40
-62.0432 40
-53.3175 40
-52.6931 40
-52.0436 40
-52.5896 40
-64.9224 40
-58.0243 40
-61.112 40
-61.5374 40
-65.6972 40
-55.8545 40
-54.2107 40
-53.7648 40
-52.3374 40
-61.1479 40
-54.9876 40
-52.497 40
-57.4587 45
-64.1453 45
-49.1973 45
-64.4061 45
-52.4313 45
-55.3569 45
-60.1119 45
-59.0785 45
-57.6185 45
-68.9925 45
-62.2679 45
-52.9461 45
-65.3054 45
-53.798 45
-59.611 45
-56.4893 45
-67.8518 45
-59.9481 45
-58.6229 45
-59.1368 45
-63.5602 45
-55.3092 45
-55.2582 45
-50.7866 45
-61.8108 45
-58.6676 45
-56.9042 45
-60.2465 45
-58.533 45
-60.2217 45
-56.6482 45
-60.3332 45
-57.0211 45
-59.8258 45
-53.7246 45
-70.061 45
-59.4963 45
-55.6676 45
-54.6295 45
-53.6033 45
-55.413 45
-61.1776 45
-56.2106 45
-54.6882 45
-63.8861 45
-52.8591 45
-65.4107 45
-61.0691 45
-56.3502 45
-65.135 45
-56.6559 45
-51.9624 45
-51.0706 45
-52.0909 45
-57.2225 45
-64.7332 45
-73.3637 45
-53.0415 45
-55.1531 45
-56.942 45
-58.5225 45
-60.2155 45
-59.8601 45
-75.0689 45
-55.887 45
-54.676 45
-55.4115 45
-52.9901 45
-54.0428 45
-59.4135 45
-80.0146 45
-51.7244 45
-52.9687 45
-61.9455 45
-58.8923 45
-51.2262 45
-56.1481 45
-64.4322 45
-57.9211 45
-75.245 45
-54.8207 45
-58.5775 45
-58.8374 45
-51.3582 45
-60.9584 45
-55.1361 45
-54.7856 45
-49.2702 45
-52.3499 45
-58.052 45
-59.457 45
-63.4237 45
-54.2517 45
-61.8002 45
-53.9647 45
-53.888 45
-55.0376 45
-64.1961 45
-63.6434 45
-53.893 45
-51.0997 50
-70.9653 50
-52.1236 50
-56.4494 50
-61.7302 50
-60.4039 50
-70.1792 50
-57.3685 50
-62.4994 50
-53.4998 50
-62.4281 50
-64.9955 50
-54.3933 50
-64.5067 50
-59.3625 50
-55.3732 50
-57.8997 50
-51.0668 50
-59.8926 50
-47.6883 50
-55.7328 50
-53.5462 50
-55.6703 50
-60.5051 50
-73.3214 50
-57.7384 50
-59.0583 50
-60.4103 50
-57.345 50
-54.243 50
-67.0012 50
-62.3676 50
-66.6619 50
-63.3953 50
-56.2377 50
-55.57 50
-49.7061 50
-61.2282 50
-62.1106 50
-56.2851 50
-57.0663 50
-55.3472 50
-63.0942 50
-64.7528 50
-66.4132 50
-60.1205 50
-64.6009 50
-68.4021 50
-54.696 50
-65.4718 50
-52.5448 50
-49.1931 50
-63.4392 50
-55.4922 50
-56.1974 50
-55.72 50
-56.6704 50
-61.5517 50
-63.7207 50
-62.5232 50
-59.939 50
-59.1413 50
-55.4229 50
-54.9713 50
-56.4049 50
-55.6221 50
-53.2657 50
-51.804 50
-65.2628 50
-63.8561 50
-73.5274 50
-58.391 50
-55.6669 50
-61.7726 50
-61.3739 50
-57.1688 50
-51.6125 50
-57.4681 50
-56.1243 50
-55.037 50
-55.2086 50
-73.5445 50
-57.324 50
-55.5804 50
-54.6428 50
-54.7635 50
-60.1787 50
-54.9919 50
-55.6756 50
-64.2479 50
-57.3973 50
-60.0696 50
-54.4408 50
-54.5509 50
-62.9557 50
-59.802 50
-54.4971 50
-56.4263 50
-60.695 50
-58.2208 50
-58.0453 55
-54.7992 55
-64.1089 55
-63.3092 55
-59.5606 55
-58.6563 55
-58.6675 55
-62.7735 55
-67.659 55
-69.9007 55
-69.5761 55
-58.678 55
-60.8762 55
-67.9249 55
-59.9326 55
-55.2898 55
-54.552 55
-58.8499 55
-58.9817 55
-55.7467 55
-58.8363 55
-55.0412 55
-61.4624 55
-60.9701 55
-66.1603 55
-61.9671 55
-56.2572 55
-55.6292 55
-54.581 55
-56.9431 55
-58.7203 55
-60.3811 55
-57.5038 55
-53.5456 55
-66.7486 55
-63.7923 55
-57.7546 55
-73.7269 55
-62.3438 55
-64.5477 55
-64.8286 55
-64.4827 55
-61.1876 55
-58.3283 55
-55.0255 55
-62.9658 55
-60.6563 55
-60.5181 55
-55.0715 55
-64.7986 55
-55.3146 55
-55.8516 55
-53.711 55
-57.2912 55
-59.3584 55
-65.4421 55
-60.4411 55
-54.3852 55
-62.3495 55
-56.6177 55
-59.0523 55
-56.4945 55
-62.2134 55
-58.3081 55
-71.5011 55
-53.9109 55
-60.3267 55
-57.7624 55
-65.0935 55
-62.8587 55
-82.9514 55
-60.6267 55
-53.8425 55
-60.3181 55
-57.6669 55
-54.0651 55
-56.1383 55
-62.2786 55
-58.5475 55
-63.7525 55
-53.3739 55
-61.1998 55
-57.1038 55
-57.5369 55
-59.7752 55
-65.9668 55
-59.7225 55
-61.0856 55
-57.1198 55
-56.0822 55
-63.5912 55
-63.2351 55
-62.5042 55
-62.4724 55
-57.043 55
-60.7333 55
-55.4451 55
-53.3414 55
-60.7142 55
-51.9194 55
-57.1533 60
-54.0035 60
-58.5127 60
-65.0651 60
-63.4666 60
-59.2025 60
-55.7962 60
-58.7025 60
-66.0979 60
-55.5864 60
-69.2225 60
-61.8256 60
-60.6737 60
-59.4851 60
-62.3525 60
-65.1365 60
-53.2667 60
-57.5725 60
-72.673 60
-62.0868 60
-59.8463 60
-67.4413 60
-79.498 60
-62.5754 60
-59.8456 60
-67.3467 60
-73.0033 60
-55.2903 60
-60.458 60
-58.8959 60
-57.0117 60
-55.4964 60
-66.3435 60
-55.0428 60
-59.1993 60
-54.308 60
-57.3929 60
-60.3475 60
-66.8289 60
-56.2293 60
-56.6118 60
-56.1461 60
-62.2203 60
-56.6268 60
-54.855 60
-68.237 60
-60.3133 60
-64.2673 60
-65.6309 60
-59.3478 60
-59.4784 60
-61.1283 60
-61.2169 60
-52.9224 60
-60.6707 60
-66.2046 60
-65.5521 60
-61.3089 60
-65.3987 60
-55.2167 60
-58.9514 60
-56.9228 60
-59.099 60
-61.4424 60
-53.0959 60
-53.0997 60
-61.2346 60
-66.9868 60
-54.7175 60
-57.9945 60
-63.2531 60
-60.3887 60
-56.1607 60
-59.9567 60
-61.2882 60
-91.8724 60
-55.4091 60
-58.8589 60
-56.791 60
-62.6367 60
-54.8609 60
-57.8294 60
-66.7201 60
-62.444 60
-61.6583 60
-58.8947 60
-67.3587 60
-62.4638 60
-58.5324 60
-58.8421 60
-63.9637 60
-60.953 60
-67.8578 60
-56.2486 60
-57.8331 60
-57.9249 60
-63.4107 60
-66.5452 60
-65.3812 60
-57.5015 60
-62.448 65
-55.4185 65
-57.5678 65
-55.1179 65
-59.2006 65
-81.5841 65
-57.9735 65
-56.4107 65
-57.2963 65
-58.5665 65
-63.1369 65
-64.7074 65
-62.323 65
-72.916 65
-60.2756 65
-55.3493 65
-66.7695 65
-56.3991 65
-60.1765 65
-61.4479 65
-54.4646 65
-65.283 65
-65.0058 65
-69.5821 65
-64.2067 65
-70.8828 65
-56.0267 65
-75.0347 65
-62.0366 65
-57.6818 65
-61.3321 65
-78.4662 65
-67.2578 65
-66.5438 65
-57.3691 65
-56.2991 65
-63.1386 65
-55.2539 65
-58.903 65
-63.9412 65
-65.4909 65
-62.4654 65
-59.0397 65
-56.049 65
-59.4329 65
-60.0188 65
-59.0853 65
-68.9133 65
-63.6826 65
-64.6717 65
-62.6245 65
-64.3798 65
-61.503 65
-61.4515 65
-61.9229 65
-55.8099 65
-55.0768 65
-72.9844 65
-62.8816 65
-64.9834 65
-64.6955 65
-64.1055 65
-59.2371 65
-72.3573 65
-56.5528 65
-70.9541 65
-61.3092 65
-63.8189 65
-60.8603 65
-63.0693 65
-62.6929 65
-58.4782 65
-62.4773 65
-66.0062 65
-66.5307 65
-63.4253 65
-59.5932 65
-59.5332 65
-54.8881 65
-64.1901 65
-62.1281 65
-72.5713 65
-68.4683 65
-63.8051 65
-57.6404 65
-54.4964 65
-53.8176 65
-74.2429 65
-65.9226 65
-61.3704 65
-58.0396 65
-63.7474 65
-67.4388 65
-65.9523 65
-65.9059 65
-66.6925 65
-64.2733 65
-62.9757 65
-59.1133 65
-62.3647 65
-61.4935 70
-63.8397 70
-67.3088 70
-66.6387 70
-67.9913 70
-57.0099 70
-68.8247 70
-54.993 70
-63.4235 70
-63.3659 70
-67.0745 70
-60.9494 70
-64.4599 70
-58.5939 70
-59.692 70
-67.6795 70
-63.9357 70
-59.1066 70
-62.0616 70
-69.3007 70
-52.7132 70
-68.8113 70
-62.5636 70
-58.3169 70
-69.1518 70
-71.5826 70
-59.2935 70
-57.1568 70
-70.5752 70
-58.803 70
-62.4089 70
-66.3683 70
-63.468 70
-62.8634 70
-56.8405 70
-57.3564 70
-54.4861 70
-69.711 70
-61.86 70
-62.4452 70
-59.7336 70
-58.5132 70
-62.8347 70
-55.7744 70
-64.8794 70
-57.8887 70
-73.9564 70
-58.9061 70
-57.3078 70
-55.639 70
-63.6929 70
-68.0845 70
-56.2756 70
-57.8491 70
-61.0472 70
-63.9173 70
-65.4168 70
-64.5423 70
-62.4221 70
-59.572 70
-63.1638 70
-58.3447 70
-59.4377 70
-69.7259 70
-63.9733 70
-56.5382 70
-59.5561 70
-73.1374 70
-85.8512 70
-59.3632 70
-68.2091 70
-72.0083 70
-58.8599 70
-64.0386 70
-61.6078 70
-59.573 70
-59.1758 70
-59.539 70
-60.7865 70
-60.6208 70
-56.7776 70
-60.7495 70
-57.9645 70
-58.6551 70
-57.0249 70
-61.5392 70
-63.3781 70
-61.7519 70
-57.5662 70
-58.8971 70
-67.2664 70
-61.7492 70
-56.479 70
-82.5386 70
-59.3511 70
-57.2232 70
-59.5147 70
-64.0032 70
-62.4428 70
-59.8662 70
-60.2106 75
-62.5742 75
-61.5218 75
-55.729 75
-59.935 75
-60.5408 75
-75.1754 75
-60.7556 75
-69.6395 75
-71.6918 75
-73.6595 75
-64.5191 75
-58.0927 75
-60.2861 75
-73.062 75
-67.7094 75
-60.8899 75
-55.0545 75
-63.5681 75
-59.4795 75
-60.1651 75
-56.7981 75
-59.7142 75
-57.0697 75
-83.792 75
-59.3422 75
-59.0193 75
-56.9269 75
-55.5618 75
-56.3536 75
-71.1179 75
-64.5456 75
-62.2808 75
-73.2849 75
-56.9081 75
-70.3117 75
-71.8992 75
-72.9513 75
-67.0135 75
-62.0549 75
-61.6167 75
-57.8766 75
-65.2991 75
-72.719 75
-53.7865 75
-72.6857 75
-64.9424 75
-70.4246 75
-74.3289 75
-60.4995 75
-57.4277 75
-60.5509 75
-62.2694 75
-65.0791 75
-75.7515 75
-64.1257 75
-58.5419 75
-55.5907 75
-64.0409 75
-57.8362 75
-57.0591 75
-54.4407 75
-59.243 75
-68.3689 75
-57.665 75
-69.0507 75
-56.2035 75
-59.4464 75
-71.7427 75
-63.4839 75
-59.3194 75
-63.4143 75
-72.8653 75
-58.6047 75
-66.7357 75
-63.4967 75
-58.1518 75
-68.9429 75
-61.6804 75
-65.7673 75
-57.9679 75
-62.1793 75
-60.6403 75
-66.1024 75
-68.5223 75
-60.3065 75
-54.1411 75
-61.3906 75
-71.5931 75
-65.6158 75
-60.8202 75
-61.9951 75
-64.7787 75
-68.4511 75
-69.0707 75
-67.9006 75
-59.3491 75
-63.1788 75
-61.2461 75
-62.3779 75
-61.9571 80
-64.2326 80
-59.77 80
-55.5473 80
-55.9487 80
-70.3394 80
-73.2235 80
-64.8415 80
-57.1952 80
-55.5667 80
-74.1478 80
-63.5177 80
-58.7098 80
-56.4576 80
-58.8706 80
-69.2172 80
-58.6117 80
-64.5655 80
-58.7448 80
-61.8219 80
-62.6383 80
-64.7114 80
-66.8706 80
-62.3571 80
-78.3092 80
-62.0591 80
-62.7576 80
-61.2082 80
-59.3606 80
-64.0385 80
-63.2292 80
-59.4413 80
-65.114 80
-77.6463 80
-57.674 80
-58.02 80
-63.7395 80
-62.4185 80
-56.1086 80
-67.2656 80
-59.6958 80
-62.1944 80
-71.0982 80
-61.1835 80
-66.3985 80
-69.9499 80
-60.8135 80
-70.0178 80
-66.283 80
-60.0875 80
-58.0255 80
-62.4001 80
-60.1215 80
-71.5813 80
-59.8696 80
-65.144 80
-71.166 80
-65.6875 80
-62.0666 80
-57.9673 80
-59.8824 80
-72.3708 80
-59.7773 80
-62.9562 80
-62.4544 80
-62.5429 80
-68.5325 80
-70.4058 80
-59.5509 80
-68.7108 80
-61.6291 80
-64.4405 80
-64.6113 80
-63.9502 80
-61.5409 80
-58.588 80
-60.6574 80
-61.1459 80
-67.7502 80
-67.265 80
-58.9103 80
-73.0027 80
-61.9627 80
-67.8703 80
-58.6954 80
-61.6229 80
-66.602 80
-63.8166 80
-75.415 80
-62.2443 80
-67.5693 80
-69.9298 80
-69.7506 80
-55.0451 80
-59.9529 80
-66.6793 80
-63.0318 80
-66.8533 80
-62.8606 80
-63.5079 80
-60.9323 85
-59.3801 85
-65.516 85
-67.6317 85
-55.3672 85
-65.3295 85
-58.9198 85
-68.4413 85
-66.8347 85
-62.1594 85
-74.1325 85
-65.6436 85
-72.9188 85
-62.2485 85
-63.101 85
-61.0893 85
-81.4024 85
-66.5859 85
-64.0105 85
-63.721 85
-62.316 85
-61.6021 85
-73.1528 85
-62.4742 85
-58.2648 85
-72.2066 85
-71.7713 85
-59.4759 85
-78.9696 85
-63.2888 85
-60.7735 85
-63.4127 85
-78.474 85
-61.787 85
-66.2946 85
-60.2554 85
-56.9901 85
-56.1864 85
-60.2776 85
-67.0328 85
-59.8928 85
-55.1841 85
-61.3138 85
-62.773 85
-62.2569 85
-69.764 85
-69.8498 85
-66.2432 85
-65.2056 85
-75.5541 85
-62.3441 85
-68.4711 85
-68.2703 85
-55.4993 85
-65.7537 85
-60.3234 85
-62.5152 85
-69.7108 85
-61.6152 85
-68.213 85
-59.8912 85
-70.0672 85
-64.8448 85
-72.4054 85
-64.4604 85
-68.0293 85
-60.5925 85
-63.9961 85
-57.7719 85
-76.7708 85
-60.0463 85
-63.0945 85
-60.3271 85
-75.0393 85
-69.2915 85
-61.7451 85
-57.9146 85
-65.5697 85
-65.843 85
-68.629 85
-57.6445 85
-61.1571 85
-68.1811 85
